Image_ID,IoU,Dice,Accuracy,Sensitivity,Specificity
ISIC_0015478.jpg,0.5281449663329982,0.691223644312172,0.8682688078474987,0.5297174739246273,0.9988515794407795
ISIC_0015479.jpg,0.8723255333368265,0.9318096856610003,0.9296767262821112,0.8831560114169452,0.9851855727482364
ISIC_0015486.jpg,0.9244028868448484,0.9607165871180455,0.9545860872709832,0.9340657330085939,0.984673481943875
ISIC_0015501.jpg,0.8524169198033211,0.9203294471028971,0.9689022612611331,0.9992618426540247,0.9622493200919109
ISIC_0015502.jpg,0.8979831113255223,0.9462498438127669,0.9123309108563431,0.9022188847881719,0.9721131897299249
ISIC_0015504.jpg,0.9561068986111603,0.9775609904448453,0.9768860905587238,0.9619737184328128,0.9932617363239236
ISIC_0015507.jpg,0.9292314815774374,0.9633177671532196,0.9801016737380515,0.9440863656633461,0.9938828951110436
ISIC_0015520.jpg,0.9429745540790281,0.9706504412004501,0.9942916684990388,0.992083734094111,0.994523835218923
ISIC_0015521.jpg,0.8531986267852822,0.920784868339034,0.9421131310295737,0.9741612291085859,0.9252060941127896
ISIC_0015524.jpg,0.8962754249079931,0.9453008915637666,0.9896445236369432,0.999999999999962,0.9886268444699066
ISIC_0015525.jpg,0.7077074573196043,0.8288392186685333,0.9413126545137457,0.963783185286988,0.9374267950804012
ISIC_0015551.jpg,0.9395159151135758,0.9688148550805357,0.9904819991869823,0.9437480602911001,0.9991632313510092
ISIC_0015558.jpg,0.38972724306615025,0.560868681261938,0.6462926343830917,0.8632014380449461,0.5694148889229912
ISIC_0015569.jpg,0.9221476868451813,0.9594972261040993,0.9880175957773119,0.9565277598062034,0.9935041527241155
ISIC_0015570.jpg,0.8880450395883696,0.9407032363825184,0.9308645544470877,0.9996419930481042,0.8472806226297226
ISIC_0015578.jpg,0.8237118103839228,0.9033355003721968,0.9790663688606408,0.8238254013761231,0.9999814210480251
ISIC_0015583.jpg,0.9417531536674394,0.9700029603543848,0.9925016931562347,0.9531114751289754,0.9982422946095626
ISIC_0015587.jpg,0.7939615956469195,0.8851489324782444,0.9428987274281424,0.7948090751946078,0.9995913686265175
ISIC_0015596.jpg,0.6907903516878632,0.8171212368207197,0.824668594661042,0.6999054263413026,0.9832302795214645
ISIC_0015602.jpg,0.7658261497782293,0.8673856708650618,0.95305246366174,0.9746230086297247,0.9490190247134852
ISIC_0015606.jpg,0.6065952377716546,0.7551313778484758,0.8743742729227594,0.749575574372976,0.9178626646683282
ISIC_0015613.jpg,0.8171376597471478,0.8993679211522713,0.9326011796761471,0.9956708914049427,0.9052499856319861
ISIC_0015621.jpg,0.868854961362665,0.9298259943394905,0.8737522623306662,0.8695089845248645,0.9809784745493793
ISIC_0015629.jpg,0.744230549480132,0.8533625898273023,0.9410815755136346,0.9989964355485157,0.929083768262297
ISIC_0015633.jpg,0.6825647828846864,0.8113384873234513,0.9431935320554552,0.6884233426438551,0.9981485758037675
ISIC_0015635.jpg,0.9199133390794508,0.9582863146526454,0.9779480620718297,0.9999093741027464,0.9704973503800363
ISIC_0015637.jpg,0.9345904911541246,0.9661894808513951,0.9822156344923153,0.9454244610213727,0.9957390307579709
ISIC_0015642.jpg,0.9537955276153742,0.9763514289332933,0.983935618768764,0.9682160797023872,0.9921241927796147
ISIC_0015970.jpg,0.6881126467204686,0.8152449400308437,0.9761050531914732,0.7548110104667133,0.992721707532286
ISIC_0015977.jpg,0.4545068199286548,0.6249634772437147,0.9973142289370882,0.9999999999955475,0.9973082052554558
ISIC_0016010.jpg,0.9218364527841503,0.9593287206605875,0.998235292476523,0.930787398065625,0.9997779207799801
ISIC_0016020.jpg,0.2790531166470577,0.4363432808460287,0.9371936098676061,0.938926773701592,0.9371475430762972
ISIC_0016021.jpg,0.3328585032518231,0.49946562585561205,0.9582370090820397,0.5589824022633534,0.9736960847563431
ISIC_0016039.jpg,0.8947269607661853,0.9444389395339344,0.9966941320434263,0.9749171766762205,0.9973403640895105
ISIC_0016047.jpg,0.08391145307769174,0.1548308265208029,0.9167403906118908,0.8575887883160767,0.9172711344363508
ISIC_0016067.jpg,0.8414071591163338,0.9138741043236887,0.9971988722119656,0.9887876129814223,0.9973272206078773
